pk_article,article_topic
1567,"2,3"
540,"1,4"
1612,"2,3"
282,"2,3"
282,"2,3"
500,"0,3"
948,"2,3"
38,"2,3"
1567,"1,4"
1567,"1,4"
282,2
282,"1,4"
1567,"2,3"
282,"1,4"
282,0
282,"2,3"
1213,"1,4"
540,"2,3"
1612,"1,4"
1567,2
282,"2,3"
282,"2,3"
282,"2,3"
1360,"1,4"
1092,"0,2"
798,"2,3"
158,3
1567,1
1618,"0,1,4"
1838,0
282,"2,3"
1567,"1,4"
1567,2
1043,"2,3"
282,"2,3"
1612,"2,3"
84,"2,3"
1144,0
1263,0
282,0
282,"2,3"
282,0
734,0
898,0
1887,0
734,0
734,"2,3"
282,"1,4"
282,"1,4"
732,"2,3"
1072,"1,4"
1026,"1,4"
1785,"1,4"
282,"2,3"
734,0
63,0
1785,"2,3"
1730,"2,3"
1785,"1,4"
898,"1,4"
1466,"1,4"
817,"2,3"
1534,"2,3"
1890,"2,3"
1887,"2,3"
898,0
1785,"2,3"
2071,0
898,"2,3"
1785,"1,4"
1785,0
1785,"1,4"
734,"1,4"
734,"2,3"
1785,"1,4"
540,0
1785,"1,4"
282,3
734,0
734,2
898,0
899,0
734,0
324,"2,3"
1231,"2,3"
2080,0
1144,"2,3"
1612,0
898,"1,4"
734,0
500,0
1887,0
1973,"2,3"
734,"1,4"
734,0
898,"2,3"
1785,"1,4"
282,0
1238,"2,3"
321,2
898,"1,4"
321,"2,3"
898,"2,3"
282,0
419,"1,4"
1346,"1,4"
321,0
1263,"2,3"
321,0
152,0
1788,"1,4"
1506,0
321,"1,4"
1346,"1,4"
1144,0
734,"1,4"
734,"2,3"
734,"2,3"
305,"1,4"
491,0
321,"2,3"
904,"1,4"
562,0
1346,0
898,"2,3"
354,0
1346,"1,4"
1346,0
1095,"2,3"
475,2
476,2
460,"1,3"
836,"2,3"
1890,"2,3"
1263,0
1144,0
978,"2,3"
321,"0,2"
321,"2,3"
1520,0
734,0
668,"2,3"
1238,"1,4"
1238,"2,3"
1718,"2,3"
1545,"2,3"
1092,0
1092,"2,3"
321,"2,3"
718,3
602,"0,3"
321,"2,3"
1238,"2,3"
668,"0,3,4"
668,"0,3"
602,"2,3"
602,"2,3"
668,0
734,0
1567,0
1094,"0,1"
922,"0,1"
1530,"0,1"
602,4
84,"1,3"
668,4
1346,"0,1"
1241,"0,1"
1241,"0,1"
730,0
321,"0,1"
898,0
886,3
1241,0
1263,0
882,"1,3"
730,"1,4"
147,4
1280,0
1094,3
1024,0
1024,"0,1"
104,"2,3"
104,0
1298,"2,3"
1116,"0,1"
958,"0,1"
2012,0
901,"0,1"
1298,0
1988,4
739,"0,1"
383,"0,1"
739,"0,1"
739,"0,1"
1655,"0,1"
1658,"0,1"
1655,"0,1"
1298,"0,1"
1277,"0,1"
279,"0,1"
1658,0
734,0
734,0
734,0
838,0
1655,0
1658,"0,1"
1298,"1,2"
1361,0
732,"1,4"
495,0
500,"0,2"
1191,0
1145,0
540,1
1298,3
500,3
1898,"0,3"
882,"2,3"
470,"0,3"
1244,0
383,"0,3"
1954,0
383,0
2080,0
1059,4
189,3
668,"0,2"
282,"0,2"
383,"2,3"
734,"0,2"
1263,"0,2"
1298,3
383,"0,2"
1058,"0,2,4"
383,"0,2"
1298,3
494,3
154,3
494,"0,2"
494,3
494,"0,2"
494,3
494,0
494,3
494,3
494,"0,2,4"
154,"0,2"
494,3
494,3
494,"0,2"
470,3
494,3
912,"0,2"
1238,3
1087,"0,2"
84,"0,2"
494,3
494,3
1138,3
494,"0,2"
494,3
494,3
494,"0,3"
1629,3
494,"2,3"
1191,"0,2,4"
1523,3
948,"0,2"
912,3
494,"0,2,4"
694,"0,2"
694,"0,2"
912,0
1718,"0,3"
680,3
1988,"0,2"
203,"0,2"
203,3
1552,"2,3"
1552,"0,1"
1127,"0,2"
203,"0,2"
1127,"2,3"
424,2
1037,4
1127,0
1552,"2,3"
203,1
1552,"2,3"
1552,"0,2"
1127,"2,3"
1127,"2,3"
1552,3
1127,3
1552,0
1552,"2,3"
1127,2
1127,3
1127,"2,3"
1127,0
1552,0
203,2
1552,"2,3"
203,"3,4"
1127,"3,4"
1127,"2,3"
1552,3
203,"2,3"
1552,"2,3"
1552,"2,3"
1552,"2,3"
1241,4
1552,"2,3"
1552,4
203,"2,3"
203,"2,3"
663,"2,3"
203,"2,3"
1552,1
203,"2,3"
1127,"0,4"
1552,4
203,0
1552,"3,4"
203,2
663,"2,3"
1552,2
1552,3
1552,4
203,3
1612,"2,3"
1552,1
1545,3
1760,0
500,"0,3"
1127,"0,2"
1552,0
203,"0,2"
663,"2,3"
1552,"2,3"
1552,"2,3"
1552,"2,3"
1552,0
1127,"1,3"
1127,3
1127,3
1552,2
1127,"2,3,4"
1127,"2,3"
1127,"1,3"
1127,"2,3"
1127,"3,4"
203,"2,3"
203,"2,3"
1552,"1,2"
203,"1,3"
203,"0,2"
203,"0,2"
1552,"0,2"
1127,"0,2"
1127,"2,3"
1552,"2,3"
1552,"3,4"
203,"2,4"
203,"2,3"
203,"0,3"
1552,2
1552,"0,2"
1552,"2,3"
1552,3
1127,3
1552,"0,1,2"
1127,"2,3"
1552,"0,2"
203,0
1127,"1,3"
203,"0,2"
203,1
1552,"2,3"
203,4
1127,0
203,0
1047,4
1127,1
663,4
1127,3
1127,4
1552,3
1552,4
1127,0
1552,4
1127,"0,2"
203,4
1379,0
1127,1
1127,4
1552,1
203,1
1127,4
1552,1
203,4
1552,1
663,0
203,4
1552,2
1552,0
1127,"2,3"
203,1
203,4
1127,4
1552,4
1127,0
1127,0
203,0
1127,4
203,3
203,3
1127,0
203,4
1552,0
1552,0
203,1
1127,1
1552,"1,4"
203,0
1127,0
1127,0
1552,4
1127,4
203,"0,2"
1127,4
1552,0
663,0
1298,"0,1"
1552,4
1552,4
1127,0
1127,0
1552,"1,3"
1127,"0,1"
1552,"0,1"
203,0
1552,4
1552,0
1552,4
912,0
1552,3
1552,3
1826,"0,1"
632,"1,3"
1552,0
491,"0,1"
424,0
1552,2
1552,0
1887,"1,3"
240,3
240,3
1758,0
1758,0
288,0
1298,4
288,0
1758,3
1758,"0,2"
1984,"1,3"
1758,0
1984,"0,2"
1618,3
240,"0,2"
1984,3
2013,0
203,0
288,3
935,"1,3"
734,1
240,"0,2"
1758,3
154,"0,2"
1984,3
1552,"0,1"
1758,"0,2"
1758,"0,2"
1984,0
1758,"1,3"
1984,"0,2"
288,1
1758,"0,1"
1758,"0,4"
1758,"0,1"
1758,0
1758,"1,3"
1758,"0,4"
1758,"0,2,4"
1758,"0,1"
1758,"0,2"
1758,"0,1"
137,"0,2"
1984,"0,1"
1984,"0,2"
1984,"0,1"
240,"0,1"
1984,3
1758,"0,4"
693,"0,4"
240,3
203,"0,4"
240,"0,1"
1787,"0,1"
1984,"0,1"
1127,"0,1"
494,"0,1"
734,"0,1"
734,"0,2"
1244,"0,2"
1072,"0,1"
4,"0,1"
1984,"0,1"
1984,"0,1"
1984,"0,4"
1984,"0,1"
288,"0,1"
253,"0,1"
1996,"0,4"
1996,"0,4"
899,"0,2"
1181,3
1996,"0,1"
1213,"0,1"
1181,"3,4"
31,"0,2"
1181,"2,3"
1022,"0,1"
1022,"2,4"
1022,"0,1"
1181,"2,4"
1022,"2,4"
1181,4
1022,4
1992,3
1022,"2,4"
1022,"2,3"
31,"2,4"
1022,3
1181,"2,4"
1022,4
1022,4
1181,"2,4"
1022,"2,4"
1996,2
1181,0
1022,0
1022,4
1181,"0,2"
1022,4
1022,3
129,"2,4"
1022,4
899,"2,4"
1213,3
1996,0
31,"2,4"
1996,"2,4"
1984,3
1464,"0,4"
1026,0
1996,3
10,3
1438,3
1357,3
722,"0,2"
1996,"0,1"
1996,"0,2"
84,"0,1"
1731,4
279,"0,1"
554,"2,4"
1357,4
494,2
1357,3
550,0
1357,0
1022,0
1357,0
1731,2
1263,"0,1"
1357,"0,2"
690,"0,4"
1984,"0,3"
1357,"0,4"
617,4
617,4
1357,"0,4"
1970,2
1357,0
1357,0
1357,3
84,0
279,"2,3"
84,3
279,3
1357,"1,3"
1357,3
1357,4
1385,3
1357,"1,3"
175,"1,3"
1068,4
906,4
1257,"0,1"
1836,"0,4"
1357,4
1836,4
1199,4
1470,4
1878,4
1357,4
430,4
1199,"2,4"
655,"0,4"
1253,0
601,"0,4"
1592,"0,4"
601,3
1357,"0,4"
1357,0
1357,0
1357,"0,4"
1950,"0,2"
1298,"0,4"
1919,"0,4"
1199,"0,2"
1836,0
383,0
1357,0
1298,0
1357,"0,4"
617,"0,2"
1361,"2,3"
1984,"0,4"
1357,"0,4"
1357,3
1201,3
751,3
1996,"0,4"
1996,3
1996,"2,3"
1996,"0,4"
1357,"0,4"
1357,3
1257,0
85,0
1357,3
1172,0
1836,4
601,3
1357,"0,3,4"
1199,3
1199,"0,3,4"
1400,3
1357,"0,3,4"
601,3
240,"0,3,4"
817,1
602,3
440,"1,2"
1357,"0,3,4"
959,"2,3"
528,3
528,3
959,1
440,0
959,"0,2"
1376,3
1357,"0,2"
2080,"0,3,4"
882,0
2080,"0,2,3"
959,"0,4"
795,"0,4"
959,"0,2,3"
601,"0,3"
959,"1,3"
795,"0,4"
440,3
959,"2,3"
440,3
440,0
959,3
440,3
959,"0,2,3"
1376,"0,2,3"
795,3
440,"0,4"
1592,"0,4"
959,0
1674,"1,3"
528,"0,4"
899,0
440,0
959,0
959,0
959,"0,4"
207,"0,2"
1705,"0,4"
1705,3
1315,"0,4"
1970,3
79,"0,4"
1705,"0,3"
880,"0,4"
1367,"0,2"
795,"0,4"
440,"0,4"
440,"0,3"
203,4
1705,"0,2"
1705,"0,4"
1705,"0,4"
880,1
880,"0,4"
1043,"0,4"
880,"0,4"
1367,"0,2,3"
1361,"0,4"
880,"0,4"
164,3
1526,"0,3"
880,4
880,4
795,4
1705,"0,4"
1391,4
1548,"0,2"
1889,4
1889,"2,4"
1520,2
1889,2
1984,3
1961,4
1961,3
1984,3
880,3
1984,0
880,"0,3"
1950,1
251,"2,4"
1648,"3,4"
1961,"0,2"
1298,"0,3,4"
1367,0
1889,3
1961,"0,3"
1961,1
795,3
663,0
1403,"0,2"
1234,"0,4"
775,3
1080,4
1889,3
1403,3
1403,4
1403,4
1403,4
880,4
795,4
1689,0
382,"2,3"
1015,4
2032,3
466,4
1882,0
382,0
2032,4
382,4
2032,4
1882,4
1984,3
2032,4
466,4
558,4
382,3
2032,4
382,4
2032,0
1360,3
382,4
382,4
1882,"0,4"
466,4
382,4
441,4
802,4
422,4
802,4
1403,"0,2,4"
1298,4
422,4
624,4
802,4
1203,4
802,4
1203,4
523,4
131,4
523,4
802,"2,4"
1022,4
422,0
422,2
1841,"0,3"
422,4
523,4
523,4
523,0
523,3
523,0
523,4
1203,3
1203,4
802,4
802,0
523,4
1889,4
523,4
523,3
422,0
802,4
523,4
523,4
422,3
422,3
382,4
2032,4
523,4
523,4
617,4
1759,4
1210,4
523,4
832,4
523,4
832,4
832,4
880,4
882,4
2032,4
832,4
84,4
832,4
1979,4
1608,4
1621,4
1979,4
1705,"0,4"
832,4
959,4
889,4
832,4
832,4
1568,4
986,4
245,4
1979,4
523,4
1087,0
1092,4
1442,4
1921,4
832,4
1442,4
832,4
1979,4
832,4
1724,4
1346,4
606,4
832,4
832,3
832,4
1979,4
1659,"0,2"
1659,4
422,4
1262,4
1263,4
798,3
1144,0
1319,3
262,3
672,"0,4"
262,3
672,"0,4"
1087,4
1173,4
948,4
959,3
1297,"0,2"
1319,"0,3"
1705,3
528,3
573,3
1319,3
1361,3
573,0
771,4
573,4
382,4
771,4
1731,4
672,4
823,"0,4"
175,0
1353,"2,3"
573,4
84,4
422,"2,4"
868,4
868,3
1082,3
925,4
1882,3
771,4
734,"0,4"
1363,4
1210,4
1319,4
1319,4
573,"0,2"
1144,4
466,"1,3"
1319,3
1328,4
1319,0
466,0
466,0
938,0
1123,0
959,4
959,"2,3"
959,4
959,0
959,0
1087,3
959,0
832,4
1387,3
210,"0,2"
971,4
1387,0
1319,0
1387,3
656,"0,2"
210,"0,2,3"
1387,3
1892,3
971,"0,2"
971,"1,3"
1892,4
210,4
210,0
1444,0
656,"2,3"
971,"0,3"
1301,4
84,4
971,4
971,4
2031,4
2031,4
2031,4
971,4
2031,3
1909,4
971,4
971,3
2028,4
929,4
1727,1
2031,4
1727,"0,3"
61,"0,3"
2031,"0,1,3"
1155,"0,3"
1155,4
2031,4
1155,4
2031,0
1155,"2,3"
495,4
2031,4
693,"0,3"
1155,4
899,4
2031,4
2031,"2,4"
1504,"2,4"
561,"0,3"
10,"2,3"
2031,"0,3"
1301,"0,3,4"
1155,4
955,1
2039,4
1268,"0,3"
213,"0,3"
2039,0
263,4
1373,4
861,3
2031,4
1210,4
978,4
955,3
1639,3
2031,3
2039,3
2039,3
2031,"0,3"
1268,3
1268,0
1727,3
63,0
1268,"0,3"
1727,"2,3"
955,"0,3"
955,"0,3"
955,"0,3"
861,3
385,4
861,3
787,3
861,3
2031,3
861,3
1641,3
374,3
1888,3
861,3
861,3
1355,3
959,3
1301,3
861,3
861,"0,3"
440,"0,3"
861,3
861,3
861,4
2039,3
861,3
861,3
2038,3
1350,3
857,4
540,3
857,3
861,3
1087,3
1060,3
868,3
832,0
200,3
200,3
2038,0
1442,2
2038,3
2031,3
1144,"0,3"
1232,3
1350,3
689,0
832,3
865,0
1877,3
1155,3
1403,3
2031,3
1350,3
1504,3
2031,3
656,4
1060,"0,3"
861,"2,3"
2038,"0,3"
896,3
1213,3
2031,"0,3"
896,3
896,"0,3"
896,0
896,"0,1"
896,3
419,3
84,"0,3"
896,3
777,3
816,0
986,3
498,3
896,"2,3"
896,3
896,3
896,4
777,"2,3"
896,4
959,"2,3"
896,4
777,"2,3"
896,3
896,"2,3"
498,"2,3"
777,0
896,"2,4"
896,4
422,4
896,4
896,4
896,4
896,0
896,0
896,3
31,0
896,3
896,3
896,0
896,"2,3"
896,4
896,"2,3"
896,3
896,4
896,"0,4"
896,3
948,"2,4"
896,0
498,0
200,0
1508,3
896,"1,3"
896,3
896,0
498,4
777,0
2019,"0,2"
896,0
777,2
896,0
896,0
2019,"0,2"
896,0
896,"0,3"
896,0
777,3
2019,3
896,4
896,0
896,0
777,"0,1,3"
978,"0,2"
896,"2,4"
896,0
896,"0,1,3"
896,"2,3"
896,0
896,3
896,0
896,2
896,0
896,0
896,"0,2"
896,0
896,4
896,4
896,4
896,"0,2"
896,0
896,2
896,2
896,"0,3"
861,0
896,3
896,0
896,3
896,"2,4"
896,"0,1"
896,0
896,3
896,"2,3"
896,"1,3"
896,"1,3"
498,"0,1"
896,"0,1"
896,1
959,2
896,1
896,"2,4"
896,4
896,3
896,"0,2"
896,"0,2"
896,2
896,"1,3"
896,"0,1,4"
777,1
896,"1,3"
896,"0,3"
1880,0
896,"1,3"
889,"0,3"
896,3
896,"1,3"
777,4
2019,"0,3"
777,"1,3"
777,"0,3"
861,4
777,4
861,0
896,2
896,4
896,"1,3"
2031,4
1806,"0,3"
833,"2,4"
978,"1,3"
1840,0
2031,"1,3"
2031,"2,4"
886,"1,3"
498,"2,4"
896,"1,3"
896,"2,3"
896,"2,4"
896,"2,4"
896,4
896,4
861,4
1882,"1,3"
1210,4
896,4
896,3
948,"2,4"
896,"2,4"
1144,4
1144,"0,1"
896,4
777,"0,4"
896,4
1268,"0,2"
896,"0,3"
896,"1,3"
896,4
896,4
1301,4
896,3
739,4
2031,"1,3"
896,"0,3"
2019,"1,3"
2019,4
2019,4
1889,3
1882,"0,1"
1882,0
2019,3
1889,"0,1"
2019,"0,1"
896,0
1156,1
896,"1,3"
2019,2
1882,3
777,1
1882,0
896,3
777,4
1301,0
896,3
1420,"0,3"
2019,4
777,3
1060,"0,3"
2039,3
1213,2
2038,0
1060,2
739,4
26,0
26,0
498,3
2076,3
1358,3
1757,3
26,0
26,3
26,2
26,"0,3"
26,3
26,3
26,4
26,3
2031,"0,3"
26,0
26,0
978,"1,3"
26,"0,2"
26,3
1601,2
26,0
1757,2
413,"2,4"
939,"0,3"
413,3
1889,3
2031,3
26,2
26,3
26,"2,4"
2019,"0,2"
1358,3
896,2
26,0
1757,3
26,2
26,0
26,3
1947,"2,4"
948,0
1757,3
1358,4
1757,"0,3"
1155,4
26,"0,3"
440,3
26,"0,3"
1757,"0,3"
836,"0,3"
1054,3
26,3
26,2
978,4
26,3
26,"0,3"
26,"0,3"
2032,"0,3"
1868,"0,3"
1868,3
1868,"0,3"
1868,"0,3"
930,"0,3"
777,3
1726,1
1868,"0,3"
1726,"0,3"
930,3
1358,3
930,"0,3"
930,3
930,"0,3"
1868,"2,4"
26,"0,3"
1868,"0,3"
1868,"0,3"
1868,4
1868,2
1868,2
1868,3
1868,3
1868,2
1868,3
777,4
1868,3
1868,3
1868,0
1868,"0,3"
930,2
1757,3
1868,3
1868,4
889,4
1868,3
508,3
1868,3
1868,"0,3"
2031,3
889,3
1868,3
1868,3
508,"0,3"
1868,3
1868,3
1868,3
1881,"0,3"
1868,3
687,3
1434,3
1731,3
1868,"0,3"
1868,3
413,2
1868,"0,3"
1868,0
1881,3
1868,3
1881,3
1868,3
1868,3
1868,3
1868,0
508,3
508,3
26,3
930,4
1358,0
930,"0,2"
508,4
1868,0
930,"2,3"
1868,3
930,"2,4"
1881,"0,3"
1185,"0,4"
1868,0
1868,"0,3"
930,"2,3"
1868,"0,2"
1881,1
508,3
777,0
84,2
2038,3
1868,"0,4"
592,"2,4"
1041,3
592,0
1041,3
592,"0,4"
1041,3
1868,3
1041,0
1041,3
1885,3
948,3
592,3
592,3
592,3
592,3
592,3
1038,0
508,3
1885,3
508,0
508,3
1885,3
1041,3
592,"0,2"
1041,3
592,3
422,1
1868,3
1207,3
1885,0
419,3
1726,3
1919,3
1997,3
2038,3
1885,4
592,0
1884,3
1416,3
781,0
1204,3
781,0
1884,3
1416,3
1884,3
930,0
1885,3
508,3
978,0
896,3
1884,3
755,0
939,3
1416,3
948,3
1881,3
939,3
1041,3
1884,3
1868,3
1269,3
1204,3
1885,3
1884,3
1416,3
1675,4
829,3
556,"0,1"
1119,0
1119,3
556,3
1416,3
1204,0
1884,3
111,3
1884,2
777,3
948,3
1423,3
1868,3
360,"2,3"
514,"0,2"
514,3
1423,3
1423,3
1849,0
903,"0,3"
1849,0
948,4
882,"0,1"
978,1
262,3
262,3
619,3
398,4
500,3
440,3
398,1
1455,4
1884,3
398,3
933,3
835,3
398,3
870,3
1350,3
514,0
282,3
870,"0,2"
870,0
1403,"0,2"
1121,3
870,3
398,"0,4"
1382,3
1455,3
70,3
146,3
323,3
398,0
948,3
398,3
948,0
398,3
84,"0,1"
948,"0,1"
948,"0,3"
870,"2,4"
870,"2,3"
870,3
398,3
870,2
870,"1,3"
978,2
948,4
948,3
870,3
1423,3
870,"0,2"
1268,"1,3"
870,0
1043,4
1455,"1,3"
1194,"0,2"
870,3
1382,3
1868,3
870,4
398,0
1455,3
514,3
592,4
2032,3
1423,0
1885,2
1868,0
1423,3
1423,"0,2"
1885,4
1849,0
514,4
903,"0,2"
298,"1,3"
1849,4
1463,"0,3"
2032,3
882,3
1463,"1,3"
298,"3,4"
1455,2
1382,3
1455,3
298,3
916,3
1463,3
530,3
1382,"2,3"
1463,"0,1"
1463,"0,2,4"
298,3
298,3
298,3
298,3
530,0
1455,"3,4"
1724,1
298,3
880,"3,4"
1724,"0,4"
89,3
1463,3
1463,3
398,2
123,2
818,"1,3"
260,3
1403,2
530,3
172,3
1455,3
1213,3
298,0
298,3
530,0
298,"2,3"
1454,3
1213,1
1731,3
1463,3
298,4
530,4
1463,"0,2"
298,3
948,"1,3"
364,0
298,"0,2"
1382,3
1350,3
870,0
934,0
1668,"3,4"
934,0
934,0
934,0
316,4
1668,3
784,3
2062,4
316,0
934,4
934,4
934,0
934,4
1144,3
934,1
934,0
934,0
1668,3
64,3
934,0
934,"2,3"
1668,0
1668,0
934,0
298,0
934,3
1125,0
934,"0,4"
934,0
934,3
870,3
784,3
784,3
1668,3
1668,0
784,3
316,0
61,0
316,0
1668,0
1368,0
934,0
316,2
1668,0
907,3
1365,0
1668,"0,1,2"
1213,3
1668,"0,2"
934,1
316,3
1668,"3,4"
298,0
316,3
934,0
316,3
1668,3
1668,3
934,3
316,2
316,3
293,3
316,"2,3"
1455,1
298,1
784,3
934,3
1463,3
316,3
1668,3
316,3
978,1
1919,3
1841,3
1361,4
1668,2
1116,2
1213,2
316,2
1441,4
592,0
1514,2
550,2
873,0
1514,2
159,2
1841,3
1130,2
930,2
1822,2
1514,3
1240,2
84,2
1361,2
870,0
1311,0
1147,0
1514,0
1441,0
1822,0
1668,0
1668,0
1822,0
1657,0
1657,3
2007,1
1841,0
1657,0
1657,0
1657,0
1657,0
1657,3
1657,0
1657,0
2037,2
2007,0
2007,0
1657,2
1657,"2,3"
2007,0
1657,0
1657,3
1612,0
1657,"0,4"
2037,3
1657,3
1657,0
440,3
1657,3
1657,0
2007,0
1657,3
1657,3
1657,0
2007,3
1657,0
781,0
1657,"0,3"
1657,"0,3"
2007,3
1657,3
1657,0
1657,0
1657,"0,4"
1657,3
1657,0
1657,0
1657,"0,4"
1657,"0,3"
1657,0
1657,"0,3"
983,"0,3"
2037,0
1657,0
1657,0
983,0
1657,0
976,2
2040,3
1657,3
1657,0
1657,"1,3"
2007,3
2037,3
2037,0
2037,0
1657,3
1657,0
1297,3
1657,3
642,0
1657,"0,1"
2037,0
2037,4
1657,0
1041,1
10,3
1657,3
1657,3
1657,2
2007,0
413,0
2007,0
983,4
1503,0
1849,0
1669,4
1669,0
1302,4
1669,4
1669,"1,3"
496,4
23,4
23,1
1669,1
23,4
1669,1
2007,4
1787,1
1669,1
1657,1
422,0
1669,4
1668,1
1669,0
23,1
1657,1
1882,"2,3"
23,0
23,1
2007,0
298,1
1503,0
1503,1
2015,2
84,0
1669,1
2035,1
903,1
903,0
725,3
2035,1
2035,3
2035,4
382,0
1763,1
2007,1
279,"1,3"
1763,"2,3"
1593,2
2037,2
23,"0,4"
1565,1
1565,4
870,3
2007,0
1657,3
1657,3
2007,2
1657,"0,2"
2007,"2,3"
1204,3
1565,0
1593,"0,2"
983,"2,4"
2007,"0,1"
870,"0,1"
1593,0
1763,1
889,"0,3"
1192,4
1657,1
2035,0
1763,"0,3"
1994,0
1177,0
1565,"0,2"
606,"0,3"
1565,3
2035,0
23,3
2035,3
1657,0
1657,3
84,0
1185,0
249,0
1657,"0,3"
1657,3
1565,3
2037,0
1565,"0,3"
141,3
166,3
2007,3
1066,1
370,0
926,0
422,3
166,"0,3"
23,1
345,"0,3"
37,0
1750,0
1763,0
345,0
345,3
345,"1,2"
23,0
345,0
1477,0
166,0
2086,0
1210,0
1255,"0,1"
345,2
345,3
370,"2,3"
166,"0,1"
166,1
870,0
870,"0,3"
1593,"0,1"
1214,2
1298,0
420,"0,1"
1572,0
1214,2
1214,"0,1"
478,3
478,0
617,"0,1"
478,2
117,3
478,0
870,"0,1"
1425,"0,1"
1214,"0,3"
889,"0,3"
137,0
870,2
889,0
117,"0,1"
889,"0,4"
1214,"0,3"
370,3
478,3
117,0
1425,"0,3"
1425,2
478,4
1555,1
478,4
117,2
478,"0,3"
478,0
1425,3
117,4
971,1
478,3
1214,2
1425,3
1425,"0,1"
1425,0
1214,0
117,1
1425,"1,3"
117,"0,1"
478,3
117,0
478,3
478,0
618,3
2037,0
925,0
478,"0,1"
1214,0
478,3
1296,3
298,"1,3"
1593,3
1849,0
1010,0
1450,0
117,0
345,0
166,0
37,3
345,0
370,0
1565,0
166,3
370,3
1214,3
980,0
980,"2,3"
981,0
478,0
1565,0
903,0
942,0
1425,0
942,0
942,0
903,0
478,0
728,0
23,0
380,"2,3"
993,0
380,"0,3"
380,0
380,"0,3"
1161,0
478,0
993,0
370,3
328,0
520,0
380,0
